,product_id,site,type,shop_name,shop_city,shop_loc,date,price
0,1bc99e75-8448-4c20-b42a-fae1e065b632,torob,خرید اینترنتی,آداک,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d239270bba63965fa5035&session_id=eugiywvztjapwuyjyeodmxmnrfxbbrot&prk=d118c0f8-836c-46a6-9dda-d2a541e0d7d3&is_adv=1qsM7O:3kaSGQyCswPmTFO-AgEp2CiZxH8&btn=buy&shop_rank=&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.811114,19000000
1,1bc99e75-8448-4c20-b42a-fae1e065b632,torob,خرید اینترنتی,تاپ رایان,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d239270bba63965fa5035&session_id=eugiywvztjapwuyjyeodmxmnrfxbbrot&prk=0db12c72-2c8e-4e21-9288-ee12bfc9af1c&is_adv=&btn=buy&shop_rank=0&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.811114,17390000
2,1bc99e75-8448-4c20-b42a-fae1e065b632,torob,خرید اینترنتی,پردیس استور,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d239270bba63965fa5035&session_id=eugiywvztjapwuyjyeodmxmnrfxbbrot&prk=9756deef-efe0-46fb-bcf8-464ca9b103e8&is_adv=&btn=buy&shop_rank=1&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.811114,18080000
3,1bc99e75-8448-4c20-b42a-fae1e065b632,torob,خرید اینترنتی,پرشاکالا,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d239270bba63965fa5035&session_id=eugiywvztjapwuyjyeodmxmnrfxbbrot&prk=8797803b-a13d-4704-96a4-de89d898b117&is_adv=&btn=buy&shop_rank=2&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.811114,18400000
4,1bc99e75-8448-4c20-b42a-fae1e065b632,torob,خرید اینترنتی,مقداد آی تی,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d239270bba63965fa5035&session_id=eugiywvztjapwuyjyeodmxmnrfxbbrot&prk=2e959c0d-fcda-41c1-af3c-1ebd3ef3fd84&is_adv=&btn=buy&shop_rank=3&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.811114,18670000
5,1bc99e75-8448-4c20-b42a-fae1e065b632,torob,خرید اینترنتی,بانی کالا,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d239270bba63965fa5035&session_id=eugiywvztjapwuyjyeodmxmnrfxbbrot&prk=8919c71b-56ad-4f8f-9def-b3b433b729ea&is_adv=&btn=buy&shop_rank=4&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.811114,18700000
6,1bc99e75-8448-4c20-b42a-fae1e065b632,torob,خرید اینترنتی,پردیس استور,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d239270bba63965fa5035&session_id=eugiywvztjapwuyjyeodmxmnrfxbbrot&prk=0dd27a5b-f047-458b-9e48-afe268f6f35a&is_adv=&btn=buy&shop_rank=5&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.811114,18980000
7,1bc99e75-8448-4c20-b42a-fae1e065b632,torob,خرید اینترنتی,بُرنس شاپ,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d239270bba63965fa5035&session_id=eugiywvztjapwuyjyeodmxmnrfxbbrot&prk=8b3cc913-3bb8-4c5e-b972-3b2d4695c864&is_adv=&btn=buy&shop_rank=6&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.811114,19200000
8,1bc99e75-8448-4c20-b42a-fae1e065b632,torob,خرید اینترنتی,پویش کالا,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d239270bba63965fa5035&session_id=eugiywvztjapwuyjyeodmxmnrfxbbrot&prk=e2c99c3e-a384-47e0-a514-4a8f22df84f4&is_adv=&btn=buy&shop_rank=7&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.811114,19750000
9,1bc99e75-8448-4c20-b42a-fae1e065b632,torob,خرید اینترنتی,آی‌تی صنف,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d239270bba63965fa5035&session_id=eugiywvztjapwuyjyeodmxmnrfxbbrot&prk=e8e7cf37-3a2c-4ab4-8061-f1d441a9253e&is_adv=&btn=buy&shop_rank=8&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.811114,20250000
10,1bc99e75-8448-4c20-b42a-fae1e065b632,torob,خرید اینترنتی,تکنولایف,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d239270bba63965fa5035&session_id=eugiywvztjapwuyjyeodmxmnrfxbbrot&prk=c32d3159-ead5-4331-8e75-6a5187b9f3c5&is_adv=&btn=buy&shop_rank=9&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.811114,20350000
11,1bc99e75-8448-4c20-b42a-fae1e065b632,torob,خرید اینترنتی,تکنولایف,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d239270bba63965fa5035&session_id=eugiywvztjapwuyjyeodmxmnrfxbbrot&prk=d9fd8e89-b9b1-4a3e-9682-bf9c2b7af9bf&is_adv=&btn=buy&shop_rank=10&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.811114,20860000
12,1bc99e75-8448-4c20-b42a-fae1e065b632,torob,خرید اینترنتی,بانی کالا,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d239270bba63965fa5035&session_id=eugiywvztjapwuyjyeodmxmnrfxbbrot&prk=0464d7e5-43bf-485f-aa5a-96a7e570d31f&is_adv=&btn=buy&shop_rank=11&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.811114,23595000
13,1bc99e75-8448-4c20-b42a-fae1e065b632,torob,خرید اینترنتی,بانینو,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d239270bba63965fa5035&session_id=eugiywvztjapwuyjyeodmxmnrfxbbrot&prk=c300128b-2a5c-4df9-8e36-6373daaeba10&is_adv=&btn=buy&shop_rank=12&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.811114,18500000
14,1bc99e75-8448-4c20-b42a-fae1e065b632,torob,خرید اینترنتی,یاس ارتباط,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d239270bba63965fa5035&session_id=eugiywvztjapwuyjyeodmxmnrfxbbrot&prk=4a00d7c2-a166-4af4-8a65-88c434e4f9f9&is_adv=&btn=buy&shop_rank=13&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.811114,19169000
15,1bc99e75-8448-4c20-b42a-fae1e065b632,torob,خرید اینترنتی,یاس ارتباط,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d239270bba63965fa5035&session_id=eugiywvztjapwuyjyeodmxmnrfxbbrot&prk=8361a399-b065-4ca4-816f-6ae69bb24ec9&is_adv=&btn=buy&shop_rank=14&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.811114,23969000
16,e67aed83-4354-4c41-9e07-d55f922f172d,torob,خرید اینترنتی,بازاراستوک,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d2392f49d1a607ae0941b&session_id=itothetgcwfesiedvpkucajbuqcrdmru&prk=7b77919e-1242-440e-8737-a0f518858362&is_adv=&btn=buy&shop_rank=0&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.813110,5500000
17,09987667-ab86-4a48-803b-a676727d984c,torob,خرید اینترنتی,به روز دیجی,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925e986caf0762802f&session_id=cuykahunswqivrxyvfmaidzmtwjxwotl&prk=a97edddc-0222-427f-9126-01886470411d&is_adv=&btn=buy&shop_rank=0&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.824117,13500000
18,09987667-ab86-4a48-803b-a676727d984c,torob,خرید اینترنتی,آلینز,شیراز,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925e986caf0762802f&session_id=cuykahunswqivrxyvfmaidzmtwjxwotl&prk=5b644814-e669-4ca2-a659-8d83ff31cbc8&is_adv=&btn=buy&shop_rank=1&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.824117,29608000
19,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,آوین سرور,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=d04d4471-467f-4412-983c-31fbaa8f5d77&is_adv=1qsM7O:fhD1Zh3sOiP3JxipEbLu8BheqIw&btn=buy&shop_rank=&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,13500000
20,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,ایران مارت,بانه,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=6be9dc12-d90d-452d-b4a9-f462df20b625&is_adv=&btn=buy&shop_rank=0&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,12900000
21,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,پارس کالا ...,سمنان,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=c97222fe-5d48-49a7-b508-953a64085cd9&is_adv=&btn=buy&shop_rank=1&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,13220000
22,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,باریکا گرافیک,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=7586078b-121b-40ae-8009-e317eb486e04&is_adv=&btn=buy&shop_rank=2&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,13500000
23,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,آی تی رایان,بوشهر,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=6afcd70b-fd81-4117-922a-00dafba93ea5&is_adv=&btn=buy&shop_rank=3&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,13700000
24,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,گلدکالا,بانه,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=615ed945-610a-4472-b3c8-e51a79807d59&is_adv=&btn=buy&shop_rank=4&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,13860000
25,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,تگ سنتر,مریوان,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=a7b29584-63e7-4b0a-9ab2-fe777607e9f6&is_adv=&btn=buy&shop_rank=5&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,13890000
26,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,زیستپ | Zistap,لنگرود,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=2be04da8-0714-4b01-b5c8-4c3942a5ee7a&is_adv=&btn=buy&shop_rank=6&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,14000000
27,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,رپید مال,شیراز,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=df632521-75ad-4ce3-8902-c7322601f7c7&is_adv=&btn=buy&shop_rank=7&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,14000000
28,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,سینا لپتاپ,بانه,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=dc0d329f-6f3c-45d0-a73d-6d1d7f03ca88&is_adv=&btn=buy&shop_rank=8&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,14000000
29,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,دیجی حافظ,ری,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=7483cf13-fb10-4506-9e30-8e68f790ecc1&is_adv=&btn=buy&shop_rank=9&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,14250000
30,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,دی جی وی آی پی,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=8a8173d1-06c2-4160-9e95-87d9b252206f&is_adv=&btn=buy&shop_rank=10&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,14500000
31,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,پیشرو پرداز نوین,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=98d90aef-4347-4a9c-a3f3-91381db204c2&is_adv=&btn=buy&shop_rank=11&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,14500000
32,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,فوداتکو,سقز,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=732672b4-e09d-4a63-afd2-c27dc0d6d108&is_adv=&btn=buy&shop_rank=12&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,14500000
33,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,رایتاپ,قم,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=3310e4d8-9d4d-4152-8f44-dd898b99c2a3&is_adv=&btn=buy&shop_rank=13&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,14600000
34,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,الو سرور,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=d7bc68ba-35a6-4c9a-ba3e-22cf69b1affa&is_adv=&btn=buy&shop_rank=14&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,14800000
35,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,مرکز خرید فرامال,کرج,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=f0d5158b-968b-4e53-b3be-a76f2f3f1e0f&is_adv=&btn=buy&shop_rank=15&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,14800000
36,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,استوک‌تاپ,بوشهر,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=2f259d6c-4aa5-48d1-a6e8-f40567d146fa&is_adv=&btn=buy&shop_rank=16&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,15000000
37,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,کیان لپ تاپ,اصفهان,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=6aaf9370-b860-4663-9c6f-c2f47b8efb5f&is_adv=&btn=buy&shop_rank=17&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,15000000
38,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,تکنو آی تی,قم,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=ceda3d8d-9fc8-421f-8f32-4d4b4dbeb447&is_adv=&btn=buy&shop_rank=18&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,15300000
39,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,لپشاپ,قم,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=0a6bfdce-8ccd-4e1f-87ce-4c9df56d4e2d&is_adv=&btn=buy&shop_rank=19&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,15500000
40,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,بانه اوریجینال,سقز,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=d1c86aeb-1983-4e29-8588-694717366cdb&is_adv=&btn=buy&shop_rank=20&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,15500000
41,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,ژینال,سقز,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=1473a1a6-32ac-463c-9c79-21b29bb603d0&is_adv=&btn=buy&shop_rank=21&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,15900000
42,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,لپشاپ,قم,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=65204eb9-d122-4953-872c-4dd63d4e6ee1&is_adv=&btn=buy&shop_rank=22&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,15900000
43,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,ایران مارت,بانه,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=2e6dabcd-7bff-4fe4-a664-1b2456def641&is_adv=&btn=buy&shop_rank=23&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,16500000
44,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,دی جی وی آی پی,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=e4b4c519-4748-4368-94ab-35e25593b779&is_adv=&btn=buy&shop_rank=24&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,17000000
45,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,امداد کامپیوتر یزد,یزد,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=f8518219-e435-4b1d-9a54-20d691149e0e&is_adv=&btn=buy&shop_rank=25&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,18150000
46,39f6b943-58d9-4567-965c-af5fe87116e7,torob,خرید اینترنتی,لاکچری لپ تاپ,سبزوار,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d23925ffd202566c536dd&session_id=noobetfmebzriytgxqjndzoafgfrmoba&prk=d3574258-284a-4cc0-97e4-7db95fde9173&is_adv=&btn=buy&shop_rank=26&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.831108,20000000
47,f0162cbd-523b-45ea-9788-ed371d430dd5,torob,خرید اینترنتی,آداک,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d2392a9b2b0834defdb0a&session_id=fkimkjhnkimkxkshigtmkdygxecbjkcy&prk=a4253dad-8d1c-4429-813d-5b98f5867bf9&is_adv=1qsM7O:ZVeyB9jeX28btL6KcGtKx3UjPAY&btn=buy&shop_rank=&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.836091,17400000
48,f0162cbd-523b-45ea-9788-ed371d430dd5,torob,خرید اینترنتی,تکنولایف,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d2392a9b2b0834defdb0a&session_id=fkimkjhnkimkxkshigtmkdygxecbjkcy&prk=b2018d8b-e085-49d3-94e9-05c9d91304d3&is_adv=&btn=buy&shop_rank=0&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.836091,16700000
49,f0162cbd-523b-45ea-9788-ed371d430dd5,torob,خرید اینترنتی,پازل کامپیوتر,تهران,https://api.torob.com/v4/product-page/redirect/?source=next_desktop&uid=&discover_method=browse&_bt__experiment=&search_id=652b7f1166715c27498902de&suid=652b7f1166715c27498902de&bvid=652d2392a9b2b0834defdb0a&session_id=fkimkjhnkimkxkshigtmkdygxecbjkcy&prk=2d1dd38f-127b-418f-9b55-a6aacee39470&is_adv=&btn=buy&shop_rank=1&_bt__plp_logo=&user_delivery_city=0,2023-10-16 15:20:42.836091,16900000
